,Commodity,Util,Value,Period,Group,Unit,Short Description,State,Year
909,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #35,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
910,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #36,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
911,PEACHES,ALL UTILIZATION PRACTICES,7,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
912,PEACHES,ALL UTILIZATION PRACTICES,5,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
913,PEACHES,ALL UTILIZATION PRACTICES,7,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
914,PEACHES,ALL UTILIZATION PRACTICES,4,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
915,PEACHES,ALL UTILIZATION PRACTICES,5,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
916,PEACHES,ALL UTILIZATION PRACTICES,5,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
917,PEACHES,ALL UTILIZATION PRACTICES,22,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
918,PEACHES,ALL UTILIZATION PRACTICES,21,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
919,PEACHES,ALL UTILIZATION PRACTICES,33,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
920,PEACHES,ALL UTILIZATION PRACTICES,20,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
921,PEACHES,ALL UTILIZATION PRACTICES,22,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
922,PEACHES,ALL UTILIZATION PRACTICES,25,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
923,PEACHES,ALL UTILIZATION PRACTICES,55,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
924,PEACHES,ALL UTILIZATION PRACTICES,60,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
925,PEACHES,ALL UTILIZATION PRACTICES,41,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
926,PEACHES,ALL UTILIZATION PRACTICES,59,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
927,PEACHES,ALL UTILIZATION PRACTICES,55,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
928,PEACHES,ALL UTILIZATION PRACTICES,53,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
929,PEACHES,ALL UTILIZATION PRACTICES,16,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
930,PEACHES,ALL UTILIZATION PRACTICES,14,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
931,PEACHES,ALL UTILIZATION PRACTICES,19,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
932,PEACHES,ALL UTILIZATION PRACTICES,17,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
933,PEACHES,ALL UTILIZATION PRACTICES,18,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
934,PEACHES,ALL UTILIZATION PRACTICES,17,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
935,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
936,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
937,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
938,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
939,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
940,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
941,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
942,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
943,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
944,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
945,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
946,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
947,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
948,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
949,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
950,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
951,PEACHES,ALL UTILIZATION PRACTICES,64,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
952,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
953,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
954,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
955,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
956,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
957,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
958,PEACHES,ALL UTILIZATION PRACTICES,63,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
959,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
960,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
961,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
962,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
963,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
964,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
965,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
966,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
967,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
968,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
969,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
970,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
971,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
972,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #32,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
973,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #33,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
974,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #34,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
975,PEACHES,ALL UTILIZATION PRACTICES,"1,810",MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
976,PEACHES,ALL UTILIZATION PRACTICES,"6,400",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
977,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #16,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
978,PEACHES,ALL UTILIZATION PRACTICES,27,WEEK #17,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
979,PEACHES,ALL UTILIZATION PRACTICES,36,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
980,PEACHES,ALL UTILIZATION PRACTICES,45,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
981,PEACHES,ALL UTILIZATION PRACTICES,54,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
982,PEACHES,ALL UTILIZATION PRACTICES,76,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
983,PEACHES,ALL UTILIZATION PRACTICES,88,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
984,PEACHES,ALL UTILIZATION PRACTICES,100,WEEK #23,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
985,PEACHES,ALL UTILIZATION PRACTICES,4,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
986,PEACHES,ALL UTILIZATION PRACTICES,10,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
987,PEACHES,ALL UTILIZATION PRACTICES,27,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
988,PEACHES,ALL UTILIZATION PRACTICES,67,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
989,PEACHES,ALL UTILIZATION PRACTICES,76,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
990,PEACHES,ALL UTILIZATION PRACTICES,85,WEEK #19,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
991,PEACHES,ALL UTILIZATION PRACTICES,96,WEEK #20,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
992,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
993,PEACHES,ALL UTILIZATION PRACTICES,9,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
994,PEACHES,ALL UTILIZATION PRACTICES,12,WEEK #29,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
995,PEACHES,ALL UTILIZATION PRACTICES,12,WEEK #30,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
996,PEACHES,ALL UTILIZATION PRACTICES,24,WEEK #31,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
997,PEACHES,ALL UTILIZATION PRACTICES,34,WEEK #32,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
998,PEACHES,ALL UTILIZATION PRACTICES,37,WEEK #33,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
999,PEACHES,ALL UTILIZATION PRACTICES,51,WEEK #34,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1000,PEACHES,ALL UTILIZATION PRACTICES,60,WEEK #35,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1001,PEACHES,ALL UTILIZATION PRACTICES,82,WEEK #36,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1002,PEACHES,ALL UTILIZATION PRACTICES,85,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1003,PEACHES,ALL UTILIZATION PRACTICES,98,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1004,PEACHES,ALL UTILIZATION PRACTICES,100,WEEK #39,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1005,PEACHES,ALL UTILIZATION PRACTICES,100,WEEK #40,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1006,PEACHES,ALL UTILIZATION PRACTICES,100,WEEK #41,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1007,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #14,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1008,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #15,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1009,PEACHES,ALL UTILIZATION PRACTICES,9,WEEK #16,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1010,PEACHES,ALL UTILIZATION PRACTICES,46,WEEK #17,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1011,PEACHES,ALL UTILIZATION PRACTICES,55,WEEK #18,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1012,PEACHES,ALL UTILIZATION PRACTICES,64,WEEK #19,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1013,PEACHES,ALL UTILIZATION PRACTICES,79,WEEK #20,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1014,PEACHES,ALL UTILIZATION PRACTICES,90,WEEK #21,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1015,PEACHES,ALL UTILIZATION PRACTICES,95,WEEK #22,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1016,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1017,PEACHES,ALL UTILIZATION PRACTICES,48,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1018,PEACHES,ALL UTILIZATION PRACTICES,62,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1019,PEACHES,ALL UTILIZATION PRACTICES,72,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1020,PEACHES,ALL UTILIZATION PRACTICES,80,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1021,PEACHES,ALL UTILIZATION PRACTICES,87,WEEK #23,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1022,PEACHES,ALL UTILIZATION PRACTICES,8,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1023,PEACHES,ALL UTILIZATION PRACTICES,18,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1024,PEACHES,ALL UTILIZATION PRACTICES,48,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1025,PEACHES,ALL UTILIZATION PRACTICES,58,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1026,PEACHES,ALL UTILIZATION PRACTICES,77,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1027,PEACHES,ALL UTILIZATION PRACTICES,90,WEEK #19,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1028,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1029,PEACHES,ALL UTILIZATION PRACTICES,5,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1030,PEACHES,ALL UTILIZATION PRACTICES,39,WEEK #32,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1031,PEACHES,ALL UTILIZATION PRACTICES,52,WEEK #33,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1032,PEACHES,ALL UTILIZATION PRACTICES,62,WEEK #34,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1033,PEACHES,ALL UTILIZATION PRACTICES,72,WEEK #35,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1034,PEACHES,ALL UTILIZATION PRACTICES,83,WEEK #36,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1035,PEACHES,ALL UTILIZATION PRACTICES,88,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1036,PEACHES,ALL UTILIZATION PRACTICES,91,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1037,PEACHES,ALL UTILIZATION PRACTICES,3,WEEK #14,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1038,PEACHES,ALL UTILIZATION PRACTICES,7,WEEK #15,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1039,PEACHES,ALL UTILIZATION PRACTICES,27,WEEK #16,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1040,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #17,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1041,PEACHES,ALL UTILIZATION PRACTICES,49,WEEK #18,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1042,PEACHES,ALL UTILIZATION PRACTICES,67,WEEK #19,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1043,PEACHES,ALL UTILIZATION PRACTICES,82,WEEK #20,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1044,PEACHES,ALL UTILIZATION PRACTICES,90,WEEK #21,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1045,PEACHES,ALL UTILIZATION PRACTICES,95,WEEK #22,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1046,PEACHES,ALL UTILIZATION PRACTICES,26,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1047,PEACHES,ALL UTILIZATION PRACTICES,32,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1048,PEACHES,ALL UTILIZATION PRACTICES,48,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1049,PEACHES,ALL UTILIZATION PRACTICES,70,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1050,PEACHES,ALL UTILIZATION PRACTICES,82,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1051,PEACHES,ALL UTILIZATION PRACTICES,87,WEEK #23,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
1052,PEACHES,ALL UTILIZATION PRACTICES,42,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
1053,PEACHES,ALL UTILIZATION PRACTICES,58,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
